"","siteid","sitename","primary","datasetid","publicationid","pubtypeid","pubtype","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url","city","state","country","originallanguage","notes","author_order","author_familyname","author_givennames"
"60","5179","Arredondo 1A",NA,"6475","1823","0","Legacy","1959","Brodkorb, P. 1959. The Pleistocene avifauna of Arredondo, Florida. Bulletin of the Florida State Museum Biological Sciences 4:269-291.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Brodkorb","Pierce"
"61","5180","Arredondo 1B",NA,"6476","1823","0","Legacy","1959","Brodkorb, P. 1959. The Pleistocene avifauna of Arredondo, Florida. Bulletin of the Florida State Museum Biological Sciences 4:269-291.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Brodkorb","Pierce"
"62","5181","Arredondo 2A",NA,"6477","1823","0","Legacy","1959","Brodkorb, P. 1959. The Pleistocene avifauna of Arredondo, Florida. Bulletin of the Florida State Museum Biological Sciences 4:269-291.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Brodkorb","Pierce"
"63","5201","Kendrick 1A",NA,"6499","1823","0","Legacy","1959","Brodkorb, P. 1959. The Pleistocene avifauna of Arredondo, Florida. Bulletin of the Florida State Museum Biological Sciences 4:269-291.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Brodkorb","Pierce"
"64","5246","Reddick 2C",NA,"6550","1823","0","Legacy","1959","Brodkorb, P. 1959. The Pleistocene avifauna of Arredondo, Florida. Bulletin of the Florida State Museum Biological Sciences 4:269-291.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Brodkorb","Pierce"
"65","5111","Summer Haven",NA,"6395","1847","0","Legacy","1961","Bullen, A. K., and R. P. Bullen. 1961. The Summer Haven site, St. Johns County, Florida. Florida Anthropologist 14(1-2):1-15.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","A. K."
"66","5111","Summer Haven",NA,"6395","1847","0","Legacy","1961","Bullen, A. K., and R. P. Bullen. 1961. The Summer Haven site, St. Johns County, Florida. Florida Anthropologist 14(1-2):1-15.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Bullen","R. P."
"67","5128","Wash Island",NA,"6412","1848","0","Legacy","1963","Bullen, A. K., and R. P. Bullen 1963. The Wash Island site, Crystal River, Florida. Florida Anthropologist 16(3):81-92.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","A. K."
"68","5128","Wash Island",NA,"6412","1848","0","Legacy","1963","Bullen, A. K., and R. P. Bullen 1963. The Wash Island site, Crystal River, Florida. Florida Anthropologist 16(3):81-92.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Bullen","R. P."
"69","5107","Paulson Point [Sarasota County Mound] [8SO23]",NA,"6391","1849","0","Legacy","1971","Bullen, R. P. 1971. The Sarasota County Mound, Englewood, Florida. Florida Anthropologist 24(1):1-30.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","R. P."
"70","5089","Askew Site [8CI46]",NA,"6372","1850","0","Legacy","1965","Bullen, R. P., and W. Askew. 1965. Tests at the Askew site, Citrus County, Florida. Florida Anthropologist 18(4):201-217.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","R. P."
"71","5089","Askew Site [8CI46]",NA,"6372","1850","0","Legacy","1965","Bullen, R. P., and W. Askew. 1965. Tests at the Askew site, Citrus County, Florida. Florida Anthropologist 18(4):201-217.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Askew","W."
"72","5094","Dixie Lime Cave #1",NA,"6377","1851","0","Legacy","1964","Bullen, R. P., and C. A. Benson. 1964. Dixie Lime caves numbers 1 and 2, a preliminary report. Florida Anthropologist 17(3):153-164.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","R. P."
"73","5094","Dixie Lime Cave #1",NA,"6377","1851","0","Legacy","1964","Bullen, R. P., and C. A. Benson. 1964. Dixie Lime caves numbers 1 and 2, a preliminary report. Florida Anthropologist 17(3):153-164.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Benson","C. A."
"74","5095","Dixie Lime Cave #2",NA,"6378","1851","0","Legacy","1964","Bullen, R. P., and C. A. Benson. 1964. Dixie Lime caves numbers 1 and 2, a preliminary report. Florida Anthropologist 17(3):153-164.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","R. P."
"75","5095","Dixie Lime Cave #2",NA,"6378","1851","0","Legacy","1964","Bullen, R. P., and C. A. Benson. 1964. Dixie Lime caves numbers 1 and 2, a preliminary report. Florida Anthropologist 17(3):153-164.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Benson","C. A."
"76","5096","Tick Island [Harris Creek Site]",NA,"6379","1852","0","Legacy","1967","Bullen, R. P., and C. A. Benson. 1967. Cut wolf jaws from Tick Island, Florida. Florida Anthropologist 20(3-4):175-177.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","R. P."
"77","5096","Tick Island [Harris Creek Site]",NA,"6379","1852","0","Legacy","1967","Bullen, R. P., and C. A. Benson. 1967. Cut wolf jaws from Tick Island, Florida. Florida Anthropologist 20(3-4):175-177.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Benson","C. A."
"78","5109","Shell Mound",NA,"6393","1853","0","Legacy","1960","Bullen, R. P., and E. M. Dolan. 1960. Shell Mound, Levy County, Florida. Florida Anthropologist 13:1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","R. P."
"79","5109","Shell Mound",NA,"6393","1853","0","Legacy","1960","Bullen, R. P., and E. M. Dolan. 1960. Shell Mound, Levy County, Florida. Florida Anthropologist 13:1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Dolan","E. M."
"80","5134","Santa Fe IA",NA,"6418","1854","0","Legacy","1970","Bullen, R. P., S. D. Webb, and B. I. Waller. 1970. A worked mammoth bone from Florida. American Antiquity 35(2):203-205.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bullen","R. P."
"81","5134","Santa Fe IA",NA,"6418","1854","0","Legacy","1970","Bullen, R. P., S. D. Webb, and B. I. Waller. 1970. A worked mammoth bone from Florida. American Antiquity 35(2):203-205.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Webb","S. David"
"82","5134","Santa Fe IA",NA,"6418","1854","0","Legacy","1970","Bullen, R. P., S. D. Webb, and B. I. Waller. 1970. A worked mammoth bone from Florida. American Antiquity 35(2):203-205.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Waller","B. I."
"83","5096","Tick Island [Harris Creek Site]",NA,"6379","1862","0","Legacy","1960","Bushnell, F. 1960. Harris Creek site, Tick Island, Volusia County. Florida Anthropologist 13(1):25-31.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bushnell","F."
"84","5103","Maximo Point",NA,"6387","1863","0","Legacy","1962","Bushnell, F. 1962. The Maximo Point site-1962. Florida Anthropologist 15(4):89-100.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bushnell","F."
"85","5105","Narvaez Midden [8PI54]",NA,"6389","1864","0","Legacy","1966","Bushnell, F. 1966. A preliminary excavation of the Narvaez Midden, St. Petersburg, Florida. Florida Anthropologist 19(2-3):115-124.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Bushnell","F."
"86","5144","Cutler Hammock [Cutler Fossil Site] [8DA2001]",NA,"6434","1893","0","Legacy","1986","Carr, R. S. 1986. Preliminary report on excavations at the Culter fossil site (8Da2001) in southern Florida. Florida Anthropologist 39(3):231-232.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Carr","R. S."
"87","5147","Warm Mineral Spring [8SO19]",NA,"6443","1921","0","Legacy","1975","Clausen, C. J., H. K. Brooks, and A. B. Wesolowsky. 1975. Florida spring confirmed as 10,000 year old early man site. Florida Anthropological Society Publication 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Clausen","C. J."
"88","5147","Warm Mineral Spring [8SO19]",NA,"6443","1921","0","Legacy","1975","Clausen, C. J., H. K. Brooks, and A. B. Wesolowsky. 1975. Florida spring confirmed as 10,000 year old early man site. Florida Anthropological Society Publication 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Brooks","H. K."
"89","5147","Warm Mineral Spring [8SO19]",NA,"6443","1921","0","Legacy","1975","Clausen, C. J., H. K. Brooks, and A. B. Wesolowsky. 1975. Florida spring confirmed as 10,000 year old early man site. Florida Anthropological Society Publication 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Wesolowsky","A. B."
"90","5147","Warm Mineral Spring [8SO19]",NA,"6443","1935","0","Legacy","1978","Cockrell, W. A., and L. Murphy. 1978. Pleistocene man in Florida. Archaeology of Eastern North America 6:1-13.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cockrell","W. A."
"91","5147","Warm Mineral Spring [8SO19]",NA,"6443","1935","0","Legacy","1978","Cockrell, W. A., and L. Murphy. 1978. Pleistocene man in Florida. Archaeology of Eastern North America 6:1-13.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Murphy","L."
"92","5199","West Palm Beach",NA,"6497","1957","1","Journal Article","1973","Converse, H.H., Jr. 1973. A Pleistocene vertebrate fauna from Palm Beach County, Florida. The Plaster Jacket 21:1-14.","A Pleistocene vertebrate fauna from Palm Beach County, Florida","The Plaster Jacket","21",NA,"1-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Converse","Howard H."
"93","5241","Marco Island 8CR107x1",NA,"6545","1985","0","Legacy","1971","Cumbaa, S. L. 1971. A comparison of animal bones from six Indian sites on Marco Island, Florida. Ms. on file, Florida Museum of Natural History, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"94","5242","Marco Island 8CR107x2",NA,"6546","1985","0","Legacy","1971","Cumbaa, S. L. 1971. A comparison of animal bones from six Indian sites on Marco Island, Florida. Ms. on file, Florida Museum of Natural History, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"95","5243","Marco Island 8CR107x3",NA,"6547","1985","0","Legacy","1971","Cumbaa, S. L. 1971. A comparison of animal bones from six Indian sites on Marco Island, Florida. Ms. on file, Florida Museum of Natural History, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"96","5244","Marco Island 8CR112",NA,"6548","1985","0","Legacy","1971","Cumbaa, S. L. 1971. A comparison of animal bones from six Indian sites on Marco Island, Florida. Ms. on file, Florida Museum of Natural History, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"97","5206","Melton [8Al69]",NA,"6504","1986","0","Legacy","1972","Cumbaa, S. L. 1972. An intensive harvest economy in north central Florida. Master's thesis, University of Florida, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"98","5206","Melton [8Al69]",NA,"6505","1986","0","Legacy","1972","Cumbaa, S. L. 1972. An intensive harvest economy in north central Florida. Master's thesis, University of Florida, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"99","5206","Melton [8Al69]",NA,"6506","1986","0","Legacy","1972","Cumbaa, S. L. 1972. An intensive harvest economy in north central Florida. Master's thesis, University of Florida, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"100","5206","Melton [8Al69]",NA,"6507","1986","0","Legacy","1972","Cumbaa, S. L. 1972. An intensive harvest economy in north central Florida. Master's thesis, University of Florida, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"101","5091","Colby [8MR57]",NA,"6374","1987","0","Legacy","1970","Cumbaa, S. L., and T. H. Gouchnour. 1970. The Colby site, Marion County, Florida. Florida Anthropologist 23(2):43-56.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Cumbaa","Steve"
"102","5091","Colby [8MR57]",NA,"6374","1987","0","Legacy","1970","Cumbaa, S. L., and T. H. Gouchnour. 1970. The Colby site, Marion County, Florida. Florida Anthropologist 23(2):43-56.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Gourlay","W. Balfour"
"103","5238","Meig's Pasture [8OK102]",NA,"6541","1991","0","Legacy","1987","Curran, C. B. 1987. Archaeology at Bluewater Bay (80k102, a Late Archaic period site in northwest Florida). University of West Florida Office of Cultural and Archaeological Research, Report of Investigations 9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Curran","C. B."
"104","5145","St. Augustine",NA,"6435","2033","0","Legacy","1983","Deagan, K. 1983. Spanish St. Augustine: the archaeology of a colonial Creole community. Academic Press, New York.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Deagan","K. A."
"105","5145","St. Augustine",NA,"6436","2033","0","Legacy","1983","Deagan, K. 1983. Spanish St. Augustine: the archaeology of a colonial Creole community. Academic Press, New York.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Deagan","K. A."
"106","5145","St. Augustine",NA,"6437","2033","0","Legacy","1983","Deagan, K. 1983. Spanish St. Augustine: the archaeology of a colonial Creole community. Academic Press, New York.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Deagan","K. A."
"107","5145","St. Augustine",NA,"6438","2033","0","Legacy","1983","Deagan, K. 1983. Spanish St. Augustine: the archaeology of a colonial Creole community. Academic Press, New York.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Deagan","K. A."
"108","5145","St. Augustine",NA,"6439","2033","0","Legacy","1983","Deagan, K. 1983. Spanish St. Augustine: the archaeology of a colonial Creole community. Academic Press, New York.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Deagan","K. A."
"109","5145","St. Augustine",NA,"6440","2033","0","Legacy","1983","Deagan, K. 1983. Spanish St. Augustine: the archaeology of a colonial Creole community. Academic Press, New York.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Deagan","K. A."
"110","5145","St. Augustine",NA,"6441","2033","0","Legacy","1983","Deagan, K. 1983. Spanish St. Augustine: the archaeology of a colonial Creole community. Academic Press, New York.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Deagan","K. A."
"111","5237","Perry Farms [Oaks of Miramar] [8BD1867]",NA,"6540","2047","0","Legacy","1990","Dickinson, M. F., L. B. Wayne, and I. R. Quitmyer. 1990. Archaeological excavations 8BD1867 and 8BD2112, Perry Farms/Oaks of Miramar, Broward County, Florida. Ms. on file, SouthArc, Inc., Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dickinson","M. F."
"112","5237","Perry Farms [Oaks of Miramar] [8BD1867]",NA,"6540","2047","0","Legacy","1990","Dickinson, M. F., L. B. Wayne, and I. R. Quitmyer. 1990. Archaeological excavations 8BD1867 and 8BD2112, Perry Farms/Oaks of Miramar, Broward County, Florida. Ms. on file, SouthArc, Inc., Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Wayne","L. B."
"113","5237","Perry Farms [Oaks of Miramar] [8BD1867]",NA,"6540","2047","0","Legacy","1990","Dickinson, M. F., L. B. Wayne, and I. R. Quitmyer. 1990. Archaeological excavations 8BD1867 and 8BD2112, Perry Farms/Oaks of Miramar, Broward County, Florida. Ms. on file, SouthArc, Inc., Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Quitmyer","Irvy R."
"114","5169","Hornsby Springs",NA,"6465","2055","0","Legacy","1961","Dolan, E. M., and G. T. Allen. 1961. An investigation of the Darby and Hornsby Springs sites, Alachua County, Florida. Florida Geological Survey Special Publication 7:1-24.",NA,NA,NA,NA,NA,NA,"10.35256/sp07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dolan","E. M."
"115","5169","Hornsby Springs",NA,"6465","2055","0","Legacy","1961","Dolan, E. M., and G. T. Allen. 1961. An investigation of the Darby and Hornsby Springs sites, Alachua County, Florida. Florida Geological Survey Special Publication 7:1-24.",NA,NA,NA,NA,NA,NA,"10.35256/sp07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Allen","G. T."
"116","5170","Darby Spring",NA,"6466","2055","0","Legacy","1961","Dolan, E. M., and G. T. Allen. 1961. An investigation of the Darby and Hornsby Springs sites, Alachua County, Florida. Florida Geological Survey Special Publication 7:1-24.",NA,NA,NA,NA,NA,NA,"10.35256/sp07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dolan","E. M."
"117","5170","Darby Spring",NA,"6466","2055","0","Legacy","1961","Dolan, E. M., and G. T. Allen. 1961. An investigation of the Darby and Hornsby Springs sites, Alachua County, Florida. Florida Geological Survey Special Publication 7:1-24.",NA,NA,NA,NA,NA,NA,"10.35256/sp07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Allen","G. T."
"118","5122","Lake Apopka I [8OR17]",NA,"6406","2066","0","Legacy","1974","Dreves, R. 1974. Archaeological investigations of 8-OR-17: an early aboriginal campsite on the shore of Lake Apopka, Florida. Florida Anthropologist 27(2):67-76.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dreves","R."
"119","5134","Santa Fe IA",NA,"6418","2074","0","Legacy","1991","Dunbar, J. S. 1991. Resource orientation of Clovis and Suwannee age Paleoindian sites in Florida. Pages 185-213 in Clovis: origins and adaptations, (R. Bonnichsen and K. L. Turnmire, editors), Center for the Study of the First Americans, Oregon State University, Corvallis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dunbar","J. S."
"120","5161","Sunken Spring",NA,"6457","2074","0","Legacy","1991","Dunbar, J. S. 1991. Resource orientation of Clovis and Suwannee age Paleoindian sites in Florida. Pages 185-213 in Clovis: origins and adaptations, (R. Bonnichsen and K. L. Turnmire, editors), Center for the Study of the First Americans, Oregon State University, Corvallis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dunbar","J. S."
"121","5163","Butler",NA,"6459","2074","0","Legacy","1991","Dunbar, J. S. 1991. Resource orientation of Clovis and Suwannee age Paleoindian sites in Florida. Pages 185-213 in Clovis: origins and adaptations, (R. Bonnichsen and K. L. Turnmire, editors), Center for the Study of the First Americans, Oregon State University, Corvallis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dunbar","J. S."
"122","5164","River Estates [8GI38]",NA,"6460","2074","0","Legacy","1991","Dunbar, J. S. 1991. Resource orientation of Clovis and Suwannee age Paleoindian sites in Florida. Pages 185-213 in Clovis: origins and adaptations, (R. Bonnichsen and K. L. Turnmire, editors), Center for the Study of the First Americans, Oregon State University, Corvallis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dunbar","J. S."
